planet,endpoint_type,to_sign,event_utc_dt,year,to_nakshatra,to_pada
moon,rashi,Aries,1991-10-15T00:50:37.500000+00:00,1991,,
moon,rashi,Pisces,1991-10-28T14:20:37.500000+00:00,1991,,
moon,rashi,Aries,1991-11-11T03:33:45+00:00,1991,,
moon,rashi,Pisces,1991-11-24T18:16:52.500000+00:00,1991,,
moon,rashi,Aries,1991-12-08T08:37:30+00:00,1991,,
moon,rashi,Pisces,1991-12-22T03:33:45+00:00,1991,,
moon,rashi,Aries,1992-01-04T15:11:15+00:00,1992,,
moon,rashi,Pisces,1992-01-18T15:11:15+00:00,1992,,
moon,rashi,Aries,1992-01-31T20:48:45+00:00,1992,,
moon,rashi,Pisces,1992-02-15T00:16:52.500000+00:00,1992,,
moon,rashi,Aries,1992-02-28T00:00:00+00:00,1992,,
moon,rashi,Pisces,1992-03-13T04:07:30+00:00,1992,,
moon,rashi,Aries,1992-03-26T01:35:37.500000+00:00,1992,,
moon,rashi,Pisces,1992-04-09T04:35:37.500000+00:00,1992,,
moon,rashi,Aries,1992-04-22T04:30:00+00:00,1992,,
moon,rashi,Pisces,1992-05-06T06:39:22.500000+00:00,1992,,
moon,rashi,Aries,1992-05-19T10:01:52.500000+00:00,1992,,
moon,rashi,Pisces,1992-06-02T13:07:30+00:00,1992,,
moon,rashi,Aries,1992-06-15T17:09:22.500000+00:00,1992,,
moon,rashi,Pisces,1992-06-29T22:58:07.500000+00:00,1992,,
moon,rashi,Aries,1992-07-12T23:43:07.500000+00:00,1992,,
moon,rashi,Pisces,1992-07-27T08:48:45+00:00,1992,,
moon,rashi,Aries,1992-08-09T03:50:37.500000+00:00,1992,,
moon,rashi,Pisces,1992-08-23T15:28:07.500000+00:00,1992,,
moon,rashi,Aries,1992-09-05T05:37:30+00:00,1992,,
moon,rashi,Pisces,1992-09-19T17:48:45+00:00,1992,,
moon,rashi,Aries,1992-10-02T07:18:45+00:00,1992,,
moon,rashi,Pisces,1992-10-16T18:22:30+00:00,1992,,
moon,rashi,Aries,1992-10-29T12:00:00+00:00,1992,,
moon,rashi,Pisces,1992-11-12T21:45:00+00:00,1992,,
moon,rashi,Aries,1992-11-25T19:52:30+00:00,1992,,
moon,rashi,Pisces,1992-12-10T05:31:52.500000+00:00,1992,,
moon,rashi,Aries,1992-12-23T04:18:45+00:00,1992,,
moon,rashi,Pisces,1993-01-06T15:33:45+00:00,1993,,
moon,rashi,Aries,1993-01-19T09:56:15+00:00,1993,,
moon,rashi,Pisces,1993-02-02T23:43:07.500000+00:00,1993,,
moon,rashi,Aries,1993-02-15T11:43:07.500000+00:00,1993,,
moon,rashi,Pisces,1993-03-02T03:22:30+00:00,1993,,
moon,rashi,Aries,1993-03-14T12:33:45+00:00,1993,,
moon,rashi,Pisces,1993-03-29T04:13:07.500000+00:00,1993,,
moon,rashi,Aries,1993-04-10T16:35:37.500000+00:00,1993,,
moon,rashi,Pisces,1993-04-25T06:22:30+00:00,1993,,
moon,rashi,Aries,1993-05-08T00:39:22.500000+00:00,1993,,
moon,rashi,Pisces,1993-05-22T11:54:22.500000+00:00,1993,,
moon,rashi,Aries,1993-06-04T10:07:30+00:00,1993,,
moon,rashi,Pisces,1993-06-18T19:58:07.500000+00:00,1993,,
moon,rashi,Aries,1993-07-01T17:48:45+00:00,1993,,
moon,rashi,Pisces,1993-07-16T03:50:37.500000+00:00,1993,,
moon,rashi,Aries,1993-07-28T21:45:00+00:00,1993,,
moon,rashi,Pisces,1993-08-12T09:05:37.500000+00:00,1993,,
moon,rashi,Aries,1993-08-24T22:41:15+00:00,1993,,
moon,rashi,Pisces,1993-09-08T11:15:00+00:00,1993,,
moon,rashi,Aries,1993-09-21T00:22:30+00:00,1993,,
moon,rashi,Pisces,1993-10-05T12:39:22.500000+00:00,1993,,
moon,rashi,Aries,1993-10-18T06:22:30+00:00,1993,,
moon,rashi,Pisces,1993-11-01T16:18:45+00:00,1993,,
moon,rashi,Aries,1993-11-14T16:18:45+00:00,1993,,
moon,rashi,Pisces,1993-11-28T22:46:52.500000+00:00,1993,,
moon,rashi,Aries,1993-12-12T02:43:07.500000+00:00,1993,,
moon,rashi,Pisces,1993-12-26T06:22:30+00:00,1993,,
moon,rashi,Aries,1994-01-08T09:28:07.500000+00:00,1994,,
moon,rashi,Pisces,1994-01-22T12:00:00+00:00,1994,,
moon,rashi,Aries,1994-02-04T11:15:00+00:00,1994,,
moon,rashi,Pisces,1994-02-18T14:31:52.500000+00:00,1994,,
moon,rashi,Aries,1994-03-03T11:37:30+00:00,1994,,
moon,rashi,Pisces,1994-03-17T16:07:30+00:00,1994,,
moon,rashi,Aries,1994-03-30T15:50:37.500000+00:00,1994,,
moon,rashi,Pisces,1994-04-13T19:35:37.500000+00:00,1994,,
moon,rashi,Aries,1994-04-27T00:56:15+00:00,1994,,
moon,rashi,Pisces,1994-05-11T01:13:07.500000+00:00,1994,,
moon,rashi,Aries,1994-05-24T11:54:22.500000+00:00,1994,,
moon,rashi,Pisces,1994-06-07T07:35:37.500000+00:00,1994,,
moon,rashi,Aries,1994-06-20T20:54:22.500000+00:00,1994,,
moon,rashi,Pisces,1994-07-04T12:50:37.500000+00:00,1994,,
moon,rashi,Aries,1994-07-18T01:30:00+00:00,1994,,
moon,rashi,Pisces,1994-07-31T16:01:52.500000+00:00,1994,,
moon,rashi,Aries,1994-08-14T02:26:15+00:00,1994,,
moon,rashi,Pisces,1994-08-27T18:05:37.500000+00:00,1994,,
moon,rashi,Aries,1994-09-10T03:50:37.500000+00:00,1994,,
moon,rashi,Pisces,1994-09-23T21:11:15+00:00,1994,,
moon,rashi,Aries,1994-10-07T09:33:45+00:00,1994,,
moon,rashi,Pisces,1994-10-21T02:31:52.500000+00:00,1994,,
moon,rashi,Aries,1994-11-03T19:46:52.500000+00:00,1994,,
moon,rashi,Pisces,1994-11-17T08:54:22.500000+00:00,1994,,
moon,rashi,Aries,1994-12-01T07:01:52.500000+00:00,1994,,
moon,rashi,Pisces,1994-12-14T14:20:37.500000+00:00,1994,,
moon,rashi,Aries,1994-12-28T14:48:45+00:00,1994,,
moon,rashi,Pisces,1995-01-10T17:15:00+00:00,1995,,
moon,rashi,Aries,1995-01-24T17:09:22.500000+00:00,1995,,
moon,rashi,Pisces,1995-02-06T18:56:15+00:00,1995,,
moon,rashi,Aries,1995-02-20T17:26:15+00:00,1995,,
moon,rashi,Pisces,1995-03-05T22:07:30+00:00,1995,,
moon,rashi,Aries,1995-03-19T20:54:22.500000+00:00,1995,,
moon,rashi,Pisces,1995-04-02T04:07:30+00:00,1995,,
moon,rashi,Aries,1995-04-16T05:20:37.500000+00:00,1995,,
moon,rashi,Pisces,1995-04-29T11:03:45+00:00,1995,,
moon,rashi,Aries,1995-05-13T16:01:52.500000+00:00,1995,,
moon,rashi,Pisces,1995-05-26T16:46:52.500000+00:00,1995,,
moon,rashi,Aries,1995-06-10T01:07:30+00:00,1995,,
moon,rashi,Pisces,1995-06-22T19:58:07.500000+00:00,1995,,
moon,rashi,Aries,1995-07-07T06:05:37.500000+00:00,1995,,
moon,rashi,Pisces,1995-07-19T21:33:45+00:00,1995,,
moon,rashi,Aries,1995-08-03T07:18:45+00:00,1995,,
moon,rashi,Pisces,1995-08-16T00:05:37.500000+00:00,1995,,
moon,rashi,Aries,1995-08-30T08:37:30+00:00,1995,,
moon,rashi,Pisces,1995-09-12T05:37:30+00:00,1995,,
moon,rashi,Aries,1995-09-26T13:24:22.500000+00:00,1995,,
moon,rashi,Pisces,1995-10-09T13:30:00+00:00,1995,,
moon,rashi,Aries,1995-10-23T22:18:45+00:00,1995,,
moon,rashi,Pisces,1995-11-05T21:00:00+00:00,1995,,
moon,rashi,Aries,1995-11-20T08:26:15+00:00,1995,,
moon,rashi,Pisces,1995-12-03T01:41:15+00:00,1995,,
moon,rashi,Aries,1995-12-17T15:45:00+00:00,1995,,
moon,rashi,Pisces,1995-12-30T02:54:22.500000+00:00,1995,,
moon,rashi,Aries,1996-01-13T18:16:52.500000+00:00,1996,,
moon,rashi,Pisces,1996-01-26T04:13:07.500000+00:00,1996,,
moon,rashi,Aries,1996-02-09T18:50:37.500000+00:00,1996,,
moon,rashi,Pisces,1996-02-22T09:22:30+00:00,1996,,
moon,rashi,Aries,1996-03-07T21:50:37.500000+00:00,1996,,
moon,rashi,Pisces,1996-03-20T18:00:00+00:00,1996,,
moon,rashi,Aries,1996-04-04T04:58:07.500000+00:00,1996,,
moon,rashi,Pisces,1996-04-17T03:05:37.500000+00:00,1996,,
moon,rashi,Aries,1996-05-01T13:46:52.500000+00:00,1996,,
moon,rashi,Pisces,1996-05-14T09:16:52.500000+00:00,1996,,
moon,rashi,Aries,1996-05-28T21:16:52.500000+00:00,1996,,
moon,rashi,Pisces,1996-06-10T11:43:07.500000+00:00,1996,,
moon,rashi,Aries,1996-06-25T01:30:00+00:00,1996,,
moon,rashi,Pisces,1996-07-07T12:33:45+00:00,1996,,
moon,rashi,Aries,1996-07-22T03:00:00+00:00,1996,,
moon,rashi,Pisces,1996-08-03T15:39:22.500000+00:00,1996,,
moon,rashi,Aries,1996-08-18T04:52:30+00:00,1996,,
moon,rashi,Pisces,1996-08-30T22:58:07.500000+00:00,1996,,
moon,rashi,Aries,1996-09-14T09:22:30+00:00,1996,,
moon,rashi,Pisces,1996-09-27T09:05:37.500000+00:00,1996,,
moon,rashi,Aries,1996-10-11T16:30:00+00:00,1996,,
moon,rashi,Pisces,1996-10-24T18:22:30+00:00,1996,,
moon,rashi,Aries,1996-11-08T00:05:37.500000+00:00,1996,,
moon,rashi,Pisces,1996-11-20T23:31:52.500000+00:00,1996,,
moon,rashi,Aries,1996-12-05T05:20:37.500000+00:00,1996,,
moon,rashi,Pisces,1996-12-18T00:28:07.500000+00:00,1996,,
moon,rashi,Aries,1997-01-01T07:24:22.500000+00:00,1997,,
moon,rashi,Pisces,1997-01-14T01:24:22.500000+00:00,1997,,
moon,rashi,Aries,1997-01-28T09:00:00+00:00,1997,,
moon,rashi,Pisces,1997-02-10T07:13:07.500000+00:00,1997,,
moon,rashi,Aries,1997-02-24T12:50:37.500000+00:00,1997,,
moon,rashi,Pisces,1997-03-09T17:31:52.500000+00:00,1997,,
moon,rashi,Aries,1997-03-23T19:07:30+00:00,1997,,
moon,rashi,Pisces,1997-04-06T04:18:45+00:00,1997,,
moon,rashi,Aries,1997-04-20T01:46:52.500000+00:00,1997,,
moon,rashi,Pisces,1997-05-03T11:37:30+00:00,1997,,
moon,rashi,Aries,1997-05-17T06:39:22.500000+00:00,1997,,
moon,rashi,Pisces,1997-05-30T14:20:37.500000+00:00,1997,,
moon,rashi,Aries,1997-06-13T09:22:30+00:00,1997,,
moon,rashi,Pisces,1997-06-26T14:54:22.500000+00:00,1997,,
moon,rashi,Aries,1997-07-10T11:26:15+00:00,1997,,
moon,rashi,Pisces,1997-07-23T17:54:22.500000+00:00,1997,,
moon,rashi,Aries,1997-08-06T15:00:00+00:00,1997,,
moon,rashi,Pisces,1997-08-20T01:30:00+00:00,1997,,
moon,rashi,Aries,1997-09-02T20:31:52.500000+00:00,1997,,
moon,rashi,Pisces,1997-09-16T12:16:52.500000+00:00,1997,,
moon,rashi,Aries,1997-09-30T02:48:45+00:00,1997,,
moon,rashi,Pisces,1997-10-13T22:41:15+00:00,1997,,
moon,rashi,Aries,1997-10-27T07:52:30+00:00,1997,,
moon,rashi,Pisces,1997-11-10T04:52:30+00:00,1997,,
moon,rashi,Aries,1997-11-23T10:35:37.500000+00:00,1997,,
moon,rashi,Pisces,1997-12-07T06:05:37.500000+00:00,1997,,
moon,rashi,Aries,1997-12-20T12:22:30+00:00,1997,,
moon,rashi,Pisces,1998-01-03T06:39:22.500000+00:00,1998,,
moon,rashi,Aries,1998-01-16T15:56:15+00:00,1998,,
moon,rashi,Pisces,1998-01-30T11:48:45+00:00,1998,,
moon,rashi,Aries,1998-02-12T22:01:52.500000+00:00,1998,,
moon,rashi,Pisces,1998-02-26T21:39:22.500000+00:00,1998,,
moon,rashi,Aries,1998-03-12T04:46:52.500000+00:00,1998,,
moon,rashi,Pisces,1998-03-26T08:43:07.500000+00:00,1998,,
moon,rashi,Aries,1998-04-08T09:50:37.500000+00:00,1998,,
moon,rashi,Pisces,1998-04-22T16:35:37.500000+00:00,1998,,
moon,rashi,Aries,1998-05-05T12:28:07.500000+00:00,1998,,
moon,rashi,Pisces,1998-05-19T19:46:52.500000+00:00,1998,,
moon,rashi,Aries,1998-06-01T14:09:22.500000+00:00,1998,,
moon,rashi,Pisces,1998-06-15T20:26:15+00:00,1998,,
moon,rashi,Aries,1998-06-28T17:31:52.500000+00:00,1998,,
moon,rashi,Pisces,1998-07-12T22:58:07.500000+00:00,1998,,
moon,rashi,Aries,1998-07-25T23:37:30+00:00,1998,,
moon,rashi,Pisces,1998-08-09T05:31:52.500000+00:00,1998,,
moon,rashi,Aries,1998-08-22T07:13:07.500000+00:00,1998,,
moon,rashi,Pisces,1998-09-05T15:22:30+00:00,1998,,
moon,rashi,Aries,1998-09-18T13:41:15+00:00,1998,,
moon,rashi,Pisces,1998-10-03T01:01:52.500000+00:00,1998,,
moon,rashi,Aries,1998-10-15T17:20:37.500000+00:00,1998,,
moon,rashi,Pisces,1998-10-30T07:13:07.500000+00:00,1998,,
moon,rashi,Aries,1998-11-11T18:28:07.500000+00:00,1998,,
moon,rashi,Pisces,1998-11-26T08:48:45+00:00,1998,,
moon,rashi,Aries,1998-12-08T20:26:15+00:00,1998,,
moon,rashi,Pisces,1998-12-23T09:28:07.500000+00:00,1998,,
moon,rashi,Aries,1999-01-05T02:20:37.500000+00:00,1999,,
moon,rashi,Pisces,1999-01-19T13:41:15+00:00,1999,,
moon,rashi,Aries,1999-02-01T11:20:37.500000+00:00,1999,,
moon,rashi,Pisces,1999-02-15T21:56:15+00:00,1999,,
moon,rashi,Aries,1999-02-28T19:41:15+00:00,1999,,
moon,rashi,Pisces,1999-03-15T07:18:45+00:00,1999,,
moon,rashi,Aries,1999-03-28T00:33:45+00:00,1999,,
moon,rashi,Pisces,1999-04-11T14:09:22.500000+00:00,1999,,
moon,rashi,Aries,1999-04-24T01:58:07.500000+00:00,1999,,
moon,rashi,Pisces,1999-05-08T17:03:45+00:00,1999,,
moon,rashi,Aries,1999-05-21T03:16:52.500000+00:00,1999,,
moon,rashi,Pisces,1999-06-04T18:05:37.500000+00:00,1999,,
moon,rashi,Aries,1999-06-17T07:52:30+00:00,1999,,
moon,rashi,Pisces,1999-07-01T20:48:45+00:00,1999,,
moon,rashi,Aries,1999-07-14T16:18:45+00:00,1999,,
moon,rashi,Pisces,1999-07-29T02:37:30+00:00,1999,,
moon,rashi,Aries,1999-08-11T01:58:07.500000+00:00,1999,,
moon,rashi,Pisces,1999-08-25T10:24:22.500000+00:00,1999,,
moon,rashi,Aries,1999-09-07T09:39:22.500000+00:00,1999,,
moon,rashi,Pisces,1999-09-21T17:54:22.500000+00:00,1999,,
moon,rashi,Aries,1999-10-04T13:13:07.500000+00:00,1999,,
moon,rashi,Pisces,1999-10-18T22:30:00+00:00,1999,,
moon,rashi,Aries,1999-10-31T13:46:52.500000+00:00,1999,,
moon,rashi,Pisces,1999-11-15T00:11:15+00:00,1999,,
moon,rashi,Aries,1999-11-27T15:50:37.500000+00:00,1999,,
moon,rashi,Pisces,1999-12-12T01:52:30+00:00,1999,,
moon,rashi,Aries,1999-12-24T22:58:07.500000+00:00,1999,,
moon,rashi,Pisces,2000-01-08T06:11:15+00:00,2000,,
moon,rashi,Aries,2000-01-21T09:56:15+00:00,2000,,
moon,rashi,Pisces,2000-02-04T13:01:52.500000+00:00,2000,,
moon,rashi,Aries,2000-02-17T20:09:22.500000+00:00,2000,,
moon,rashi,Pisces,2000-03-02T19:41:15+00:00,2000,,
moon,rashi,Aries,2000-03-16T01:58:07.500000+00:00,2000,,
moon,rashi,Pisces,2000-03-30T00:11:15+00:00,2000,,
moon,rashi,Aries,2000-04-12T03:11:15+00:00,2000,,
moon,rashi,Pisces,2000-04-26T02:20:37.500000+00:00,2000,,
moon,rashi,Aries,2000-05-09T04:07:30+00:00,2000,,
moon,rashi,Pisces,2000-05-23T04:30:00+00:00,2000,,
moon,rashi,Aries,2000-06-05T09:00:00+00:00,2000,,
moon,rashi,Pisces,2000-06-19T08:37:30+00:00,2000,,
moon,rashi,Aries,2000-07-02T18:05:37.500000+00:00,2000,,
moon,rashi,Pisces,2000-07-16T14:31:52.500000+00:00,2000,,
moon,rashi,Aries,2000-07-30T04:52:30+00:00,2000,,
moon,rashi,Pisces,2000-08-12T20:43:07.500000+00:00,2000,,
moon,rashi,Aries,2000-08-26T13:46:52.500000+00:00,2000,,
moon,rashi,Pisces,2000-09-09T01:30:00+00:00,2000,,
moon,rashi,Aries,2000-09-22T18:00:00+00:00,2000,,
moon,rashi,Pisces,2000-10-06T04:01:52.500000+00:00,2000,,
moon,rashi,Aries,2000-10-19T18:33:45+00:00,2000,,
moon,rashi,Pisces,2000-11-02T06:05:37.500000+00:00,2000,,
moon,rashi,Aries,2000-11-15T20:15:00+00:00,2000,,
moon,rashi,Pisces,2000-11-29T09:56:15+00:00,2000,,
moon,rashi,Aries,2000-12-13T02:54:22.500000+00:00,2000,,
moon,rashi,Pisces,2000-12-26T16:01:52.500000+00:00,2000,,
moon,rashi,Aries,2001-01-09T13:58:07.500000+00:00,2001,,
moon,rashi,Pisces,2001-01-22T22:24:22.500000+00:00,2001,,
moon,rashi,Aries,2001-02-06T00:50:37.500000+00:00,2001,,
moon,rashi,Pisces,2001-02-19T02:54:22.500000+00:00,2001,,
moon,rashi,Aries,2001-03-05T07:24:22.500000+00:00,2001,,
moon,rashi,Pisces,2001-03-18T05:03:45+00:00,2001,,
moon,rashi,Aries,2001-04-01T09:05:37.500000+00:00,2001,,
moon,rashi,Pisces,2001-04-14T06:56:15+00:00,2001,,
moon,rashi,Aries,2001-04-28T09:45:00+00:00,2001,,
moon,rashi,Pisces,2001-05-11T11:03:45+00:00,2001,,
moon,rashi,Aries,2001-05-25T13:52:30+00:00,2001,,
moon,rashi,Pisces,2001-06-07T17:43:07.500000+00:00,2001,,
moon,rashi,Aries,2001-06-21T22:13:07.500000+00:00,2001,,
moon,rashi,Pisces,2001-07-05T00:50:37.500000+00:00,2001,,
moon,rashi,Aries,2001-07-19T08:26:15+00:00,2001,,
moon,rashi,Pisces,2001-08-01T06:22:30+00:00,2001,,
moon,rashi,Aries,2001-08-15T17:09:22.500000+00:00,2001,,
moon,rashi,Pisces,2001-08-28T09:11:15+00:00,2001,,
moon,rashi,Aries,2001-09-11T21:39:22.500000+00:00,2001,,
moon,rashi,Pisces,2001-09-24T10:30:00+00:00,2001,,
moon,rashi,Aries,2001-10-08T22:35:37.500000+00:00,2001,,
moon,rashi,Pisces,2001-10-21T13:24:22.500000+00:00,2001,,
moon,rashi,Aries,2001-11-05T00:00:00+00:00,2001,,
moon,rashi,Pisces,2001-11-17T19:52:30+00:00,2001,,
moon,rashi,Aries,2001-12-02T05:31:52.500000+00:00,2001,,
moon,rashi,Pisces,2001-12-15T04:35:37.500000+00:00,2001,,
moon,rashi,Aries,2001-12-29T14:54:22.500000+00:00,2001,,
moon,rashi,Pisces,2002-01-11T12:00:00+00:00,2002,,
moon,rashi,Aries,2002-01-26T00:28:07.500000+00:00,2002,,
moon,rashi,Pisces,2002-02-07T15:33:45+00:00,2002,,
moon,rashi,Aries,2002-02-22T06:28:07.500000+00:00,2002,,
moon,rashi,Pisces,2002-03-06T16:24:22.500000+00:00,2002,,
moon,rashi,Aries,2002-03-21T08:15:00+00:00,2002,,
moon,rashi,Pisces,2002-04-02T18:22:30+00:00,2002,,
moon,rashi,Aries,2002-04-17T09:16:52.500000+00:00,2002,,
moon,rashi,Pisces,2002-04-30T00:33:45+00:00,2002,,
moon,rashi,Aries,2002-05-14T13:01:52.500000+00:00,2002,,
moon,rashi,Pisces,2002-05-27T09:39:22.500000+00:00,2002,,
moon,rashi,Aries,2002-06-10T20:03:45+00:00,2002,,
moon,rashi,Pisces,2002-06-23T18:45:00+00:00,2002,,
moon,rashi,Aries,2002-07-08T04:18:45+00:00,2002,,
moon,rashi,Pisces,2002-07-21T00:45:00+00:00,2002,,
moon,rashi,Aries,2002-08-04T11:09:22.500000+00:00,2002,,
moon,rashi,Pisces,2002-08-17T02:54:22.500000+00:00,2002,,
moon,rashi,Aries,2002-08-31T14:48:45+00:00,2002,,
moon,rashi,Pisces,2002-09-13T03:39:22.500000+00:00,2002,,
moon,rashi,Aries,2002-09-27T16:07:30+00:00,2002,,
moon,rashi,Pisces,2002-10-10T07:13:07.500000+00:00,2002,,
moon,rashi,Aries,2002-10-24T18:22:30+00:00,2002,,
moon,rashi,Pisces,2002-11-06T15:22:30+00:00,2002,,
moon,rashi,Aries,2002-11-20T23:31:52.500000+00:00,2002,,
moon,rashi,Pisces,2002-12-04T02:15:00+00:00,2002,,
moon,rashi,Aries,2002-12-18T06:50:37.500000+00:00,2002,,
moon,rashi,Pisces,2002-12-31T11:20:37.500000+00:00,2002,,
moon,rashi,Aries,2003-01-14T13:41:15+00:00,2003,,
moon,rashi,Pisces,2003-01-27T15:28:07.500000+00:00,2003,,
moon,rashi,Aries,2003-02-10T17:43:07.500000+00:00,2003,,
moon,rashi,Pisces,2003-02-23T15:50:37.500000+00:00,2003,,
moon,rashi,Aries,2003-03-09T19:24:22.500000+00:00,2003,,
moon,rashi,Pisces,2003-03-22T17:43:07.500000+00:00,2003,,
moon,rashi,Aries,2003-04-05T21:45:00+00:00,2003,,
moon,rashi,Pisces,2003-04-19T00:28:07.500000+00:00,2003,,
moon,rashi,Aries,2003-05-03T02:20:37.500000+00:00,2003,,
moon,rashi,Pisces,2003-05-16T10:52:30+00:00,2003,,
moon,rashi,Aries,2003-05-30T08:37:30+00:00,2003,,
moon,rashi,Pisces,2003-06-12T21:16:52.500000+00:00,2003,,
moon,rashi,Aries,2003-06-26T14:37:30+00:00,2003,,
moon,rashi,Pisces,2003-07-10T04:18:45+00:00,2003,,
moon,rashi,Aries,2003-07-23T18:50:37.500000+00:00,2003,,
moon,rashi,Pisces,2003-08-06T06:50:37.500000+00:00,2003,,
moon,rashi,Aries,2003-08-19T21:11:15+00:00,2003,,
moon,rashi,Pisces,2003-09-02T07:24:22.500000+00:00,2003,,
moon,rashi,Aries,2003-09-15T23:31:52.500000+00:00,2003,,
moon,rashi,Pisces,2003-09-29T10:35:37.500000+00:00,2003,,
moon,rashi,Aries,2003-10-13T03:45:00+00:00,2003,,
moon,rashi,Pisces,2003-10-26T18:45:00+00:00,2003,,
moon,rashi,Aries,2003-11-09T09:50:37.500000+00:00,2003,,
moon,rashi,Pisces,2003-11-23T06:05:37.500000+00:00,2003,,
moon,rashi,Aries,2003-12-06T16:01:52.500000+00:00,2003,,
moon,rashi,Pisces,2003-12-20T16:07:30+00:00,2003,,
moon,rashi,Aries,2004-01-02T20:15:00+00:00,2004,,
moon,rashi,Pisces,2004-01-16T21:11:15+00:00,2004,,
moon,rashi,Aries,2004-01-29T22:07:30+00:00,2004,,
moon,rashi,Pisces,2004-02-12T21:45:00+00:00,2004,,
moon,rashi,Aries,2004-02-26T00:16:52.500000+00:00,2004,,
moon,rashi,Pisces,2004-03-10T23:09:22.500000+00:00,2004,,
moon,rashi,Aries,2004-03-24T04:58:07.500000+00:00,2004,,
moon,rashi,Pisces,2004-04-07T05:09:22.500000+00:00,2004,,
moon,rashi,Aries,2004-04-20T11:43:07.500000+00:00,2004,,
moon,rashi,Pisces,2004-05-04T15:05:37.500000+00:00,2004,,
